Word,ID,Meanings-notS,Smeaning,Num_Synonyms,Representativeness,Antonym_Count,Hyponym_Count,Hypernym_Count,Word_Frequency,Zipf_Frequency,Num_Letters,Num_Syllables,Inv_Num_Letters,Inv_Num_Syllables,Syllables_per_Letter,Flesch_Reading_Ease,Sentiment_Positive,Sentiment_Negative,Polarity,Blob_Positive,Blob_Negative,Blob_Polarity,SWN_Positive_Avg,SWN_Negative_Avg,SWN_Polarity_Avg,SWN_Positive_Max,SWN_Negative_Max,SWN_Polarity_Max,SWN_Positive_Avg4,SWN_Negative_Avg5,SWN_Polarity_Avg6,SWN_Positive_Max7,SWN_Negative_Max8,SWN_Polarity_Max9,GPT_Positive_Score,GPT_Negative_Score,DepSeek_Positive_Score,DeepSeek_Negative_Score,Sum
bet,262,5,-0.282899825,-0.057993127,0.246347525,-0.569630076,-0.187076454,0.194060056,-0.191591593,0.220867894,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,-0.649268867,0.991355678,0.22538499,-0.692423059,0.77325771,-0.023776558,0.033940145,-0.400310907,0.349663141,7.262337799
loud,1524,4,-0.42593184,0.507220064,1.946290143,2.303013406,-0.543025588,-0.841634955,-0.352098438,-0.326845454,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,0.610541466,-0.183761516,0.591217273,0,0,0,0,0,0,0.384977025,1.437545682,-0.683273189,0.746089574,1.396158969,-0.545576401,-0.763406482,-1.380699315,-0.400310907,-0.665114384,7.255863827
brick,317,2,-0.711995872,-0.905812912,-1.028609439,-0.569630076,-0.390475959,-0.634495953,-0.445053841,-0.916690597,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,3.862756293,-0.649268867,3.224194167,2.308203324,-0.692423059,2.531703191,0.751073838,0.194694629,-0.400310907,0.349663141,7.24024219
understand,2722,5,-0.282899825,0.13041127,0.586336049,-0.569630076,-0.000626908,-0.703542287,0.803204429,1.442689978,1.519811129,0.874800709,-1.134512649,-0.921574955,-0.215804768,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,-0.649268867,0.991355678,0.746089574,-0.692423059,1.21286908,-1.397374988,1.545032295,-0.400310907,0.349663141,7.229543581
concerned,522,5,-0.282899825,0.413017865,1.096318834,0.387917751,-0.305726166,-0.841634955,-0.223346544,0.136604302,1.085472139,-0.111480839,-0.966342313,-0.342513153,-1.048829901,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.029010225,0.463698894,0.433146055,1.266794157,0.874013462,0.333646339,1.666806124,0.033940145,-0.400310907,-1.679891908,7.227543928
plastic,1896,5,-0.282899825,-0.152195325,0.076353263,-0.569630076,-0.000626908,-0.496403284,-0.360758879,-0.36897725,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,2.317076619,-0.649268867,2.107774922,1.266794157,-0.692423059,1.65248045,0.187546277,0.098241938,-0.400310907,0.349663141,7.200705687
office,1749,7,0.003164206,0.789826659,0.853469888,-0.569630076,4.270762695,0.125013722,0.901356097,1.505887671,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-1.362154515,-1.380699315,-0.400310907,0.349663141,7.191568504
bowl,304,12,0.718324284,-0.152195325,-0.816116612,-0.569630076,-0.051476784,0.470245392,-0.301290515,-0.116186474,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,0.185456952,-0.683273189,-0.816024177,-0.170277552,-0.545576401,0.680632893,-0.609077791,-0.400310907,0.349663141,7.188948744
sing,2357,5,-0.282899825,0.036209072,0.416341787,0.387917751,0.01632305,0.815477063,-0.347479536,-0.305779556,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,1.279380926,-0.898435863,1.784027098,0.349663141,7.170651816
definitely,686,1,-0.855027887,-0.43480192,3.646232762,-0.569630076,-0.543025588,-0.841634955,-0.021269581,0.57898816,1.519811129,1.861082257,-1.134512649,-1.211105854,0.855227543,-1.861082257,2.978879007,-0.274708362,2.310207142,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,-0.649268867,0.991355678,0.22538499,-0.692423059,0.77325771,-0.199878921,-1.380699315,-0.400310907,0.349663141,7.137246199
anticipate,120,6,-0.139867809,0.413017865,0.671333179,-0.569630076,-0.034526826,0.746430728,-0.516820031,-2.012117293,1.519811129,1.861082257,-1.134512649,-1.211105854,0.855227543,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,1.298424714,-0.869343065,0.22538499,0.874013462,-0.545576401,0.856735256,0.162543732,1.237942597,0.349663141,7.131206729
formal,1072,8,0.146196222,-0.152195325,-0.497377371,0.387917751,-0.424375877,-0.42735695,-0.385008114,-0.495372637,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.191767066,0.185456952,0.014488839,0.746089574,0.351867955,0.333646339,0.011443914,1.062768843,-0.400310907,0.349663141,7.124524067
technical,2580,7,0.003164206,-0.529004119,-0.84647273,0.387917751,-0.543025588,-0.565449619,-0.223346544,0.136604302,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.157816863,-0.649268867,1.270460489,1.266794157,-0.692423059,1.65248045,-0.869067899,1.062768843,-0.400310907,0.349663141,7.120651014
wing,2848,12,0.718324284,-0.152195325,-0.816116612,-0.569630076,-0.153176537,0.815477063,-0.312837771,-0.15831827,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-1.503036405,1.641484985,-0.400310907,0.349663141,7.086644755
gun,1190,8,0.146196222,0.789826659,0.565086766,-0.569630076,-0.119276619,0.470245392,-0.021269581,0.57898816,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,-0.33569675,3.640224104,-2.072449608,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.411201756,0.419750906,-0.400310907,-2.187280671,7.086471513
fellow,1012,7,0.003164206,1.072433254,1.217743307,-0.569630076,-0.424375877,-0.151171614,-0.215840828,0.1576702,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,0.293207695,1.352126914,-0.400310907,0.349663141,7.081264065
attention,192,6,-0.139867809,-0.529004119,-0.745285669,0.387917751,0.28752239,-0.013078946,0.196973539,0.89497663,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.231905958,0.154041244,0.22538499,-0.170277552,0.333646339,0.962396673,1.223523327,-0.400310907,0.349663141,7.079254331
plot,1904,8,0.146196222,-0.246397523,-0.603623784,-0.569630076,-0.237926331,0.194060056,-0.328426565,-0.221515964,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.771396944,-0.649268867,0.991355678,0.22538499,-0.692423059,0.77325771,-0.798626954,0.998467049,-0.400310907,0.349663141,7.064104437
admission,48,4,-0.42593184,0.036209072,0.883826007,-0.569630076,-0.458275794,-0.220217948,-0.466416263,-1.127349577,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,2.317076619,-0.649268867,2.107774922,1.266794157,-0.692423059,1.65248045,1.173719508,-0.31971972,-0.400310907,0.349663141,7.038446015
initiative,1337,3,-0.568963856,0.036209072,1.662966374,-0.569630076,-0.492175712,-0.565449619,-0.41560834,-0.684965719,1.519811129,1.861082257,-1.134512649,-1.211105854,0.855227543,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.544236781,-0.649268867,1.5495653,0.746089574,-0.692423059,1.21286908,-0.305540339,0.676958081,1.784027098,0.349663141,7.032696418
ordinary,1779,7,0.003164206,-0.717408515,-1.089321675,0.387917751,-0.441325836,0.194060056,-0.395978007,-0.558570331,0.651133149,1.861082257,-0.756129389,-1.211105854,1.926259854,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,2.786349962,-1.780050914,0,0,0,0,0,0,1.544236781,1.437545682,0.154041244,0.746089574,1.396158969,-0.545576401,-1.362154515,-1.380699315,-0.400310907,0.349663141,7.020627423
representation,2153,10,0.432260253,-0.246397523,-0.773618046,-0.569630076,0.82992107,-0.013078946,-0.421381968,-0.727097515,3.25716709,2.847363805,-1.566950666,-1.384824395,0.396213694,-2.847363805,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,0.856735256,-0.512625101,-0.400310907,0.349663141,7.017876568
veteran,2766,4,-0.42593184,0.036209072,0.883826007,-0.569630076,-0.526075629,-0.496403284,-0.454291645,-1.000954189,0.216794159,0.874800709,-0.485855631,-0.921574955,1.161236779,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,2.317076619,-0.649268867,2.107774922,1.266794157,-0.692423059,1.65248045,1.490703761,-1.091341243,-0.400310907,0.349663141,7.010183061
west,2826,10,0.432260253,0.036209072,-0.518626653,0.387917751,-0.543025588,-0.634495953,0.578032956,1.274162794,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-1.608697823,1.737937675,-0.400310907,0.349663141,7.004407933
teaching,2576,5,-0.282899825,0.036209072,0.416341787,-0.569630076,0.372272184,-0.151171614,-0.244708966,0.073406608,0.651133149,-0.111480839,-0.756129389,-0.342513153,-0.751320923,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.2866235,-0.649268867,1.363495424,1.266794157,-0.692423059,1.65248045,0.081884859,0.194694629,-0.400310907,0.349663141,7.003275485
happen,1201,5,-0.282899825,0.601422262,1.436307358,1.345465578,0.202772597,-0.151171614,0.347087855,1.063503814,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,1.020182772,-1.241482812,-0.816024177,0.874013462,-1.424799142,0.64541242,0.644807184,-0.400310907,0.349663141,6.993977936
freedom,1087,2,-0.711995872,-0.811610714,-0.603623784,-0.569630076,-0.237926331,-0.634495953,-0.129813778,0.36832918,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,2.978879007,-0.274708362,3.698432424,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,0.398869112,-1.155643037,3.968365102,0.349663141,6.983151955
sensitive,2288,6,-0.139867809,-0.340599722,-0.461961899,1.345465578,-0.543025588,-0.772588621,-0.381543938,-0.474306739,1.085472139,0.874800709,-0.966342313,-0.921574955,0.141205999,-0.874800709,-0.33569675,-0.274708362,-0.063953456,0.610541466,-0.183761516,0.591217273,0,0,0,0,0,0,0.256170388,1.576666649,-0.869343065,0.746089574,1.918304476,-0.985187772,0.680632893,-0.351870617,-0.400310907,0.349663141,6.974653357
highly,1233,3,-0.568963856,-0.811610714,-0.886947554,-0.569630076,-0.543025588,-0.841634955,-0.099790915,0.431526874,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,1.120769453,-0.183761516,0.997720391,0,0,0,0,0,0,2.317076619,-0.649268867,2.107774922,1.787498741,-0.692423059,2.09209182,-0.657745064,0.323298216,-0.400310907,0.349663141,6.97256979
fault,1002,8,0.146196222,0.13041127,-0.17863813,1.345465578,0.321422308,0.401199058,-0.295516888,-0.095120576,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,3.640224104,-2.438114055,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,2.188798919,-2.022976283,-0.816024177,2.96259549,-3.183244623,0.715853365,1.127070636,-0.400310907,-2.694669433,6.923529963
story,2477,6,-0.139867809,0.507220064,0.812995065,-0.569630076,0.473971937,-0.08212528,1.08033855,1.611217161,-0.651883821,-0.111480839,0.379020388,-0.342513153,0.855227543,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,1.854908592,-1.799692434,-0.816024177,0.874013462,-1.424799142,-1.714359241,1.834390366,-0.400310907,0.349663141,6.873098786
victory,2769,1,-0.855027887,-0.811610714,0.246347525,0.387917751,-0.220976372,-0.565449619,-0.237780613,0.094472506,0.216794159,0.874800709,-0.485855631,-0.921574955,1.161236779,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.544236781,-0.649268867,1.5495653,0.746089574,-0.692423059,1.21286908,-1.221272625,1.384277811,3.968365102,0.349663141,6.871376535
boy,306,4,-0.42593184,-0.717408515,-0.816116612,2.303013406,-0.102326661,-0.358310616,0.306672462,1.021372018,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.231905958,0.154041244,0.22538499,-0.170277552,0.333646339,0.187546277,-0.448323307,-0.400310907,0.349663141,6.863051215
blind,281,10,0.432260253,-0.43480192,-0.943612308,0.387917751,-0.271826248,0.194060056,-0.35671734,-0.347911352,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,3.640224104,-2.438114055,-0.239838513,5.756461441,-3.473813905,0,0,0,0,0,0,-0.774282731,1.994029559,-1.89272737,-0.816024177,2.440449983,-2.743633253,0.152325805,0.098241938,-0.400310907,-2.187280671,6.842090877
earth,814,9,0.289228237,-0.057993127,-0.509182528,-0.569630076,-0.017576867,0.194060056,0.116142754,0.78964714,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,3.524360231,-2.916111679,-0.816024177,1.918304476,-2.304021882,1.455483289,-0.801983172,-0.400310907,0.349663141,6.831269158
industrial,1326,4,-0.42593184,-0.905812912,-1.241102266,0.387917751,-0.543025588,-0.841634955,-0.251637319,0.05234071,1.519811129,1.861082257,-1.134512649,-1.211105854,0.855227543,-1.861082257,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.9306567,0.602819862,0.991355678,1.787498741,0.874013462,0.77325771,1.279380926,-0.866284966,-0.400310907,0.349663141,6.824269417
suffer,2515,11,0.575292269,0.789826659,0.014537168,1.345465578,0.168872679,0.60833806,-0.385008114,-0.495372637,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,3.640224104,-3.267504819,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,2.928127505,-2.517390521,-0.816024177,2.440449983,-2.743633253,1.244160454,-0.866284966,-0.400310907,-3.709446958,6.8148158
medicine,1587,5,-0.282899825,-0.246397523,-0.093640999,-0.569630076,3.541914469,-0.220217948,-0.237780613,0.094472506,0.651133149,0.874800709,-0.756129389,-0.921574955,0.587469465,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.384977025,-0.649268867,0.712250866,0.22538499,-0.692423059,0.77325771,-0.833847427,1.28782512,-0.400310907,0.349663141,6.802880158
lap,1442,11,0.575292269,0.13041127,-0.526353665,-0.569630076,-0.390475959,0.539291726,-0.460642635,-1.064151883,-1.520561802,-1.097762386,2.397064432,1.394672249,0.141205999,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-1.714359241,1.834390366,-0.400310907,0.349663141,6.792939063
failure,983,7,0.003164206,-0.529004119,-0.84647273,1.345465578,0.389222143,0.539291726,-0.244708966,0.073406608,0.216794159,-0.111480839,-0.485855631,-0.342513153,-0.368809381,0.111480839,-0.33569675,3.640224104,-3.080242089,-0.239838513,3.578379694,-2.231721047,0,0,0,0,0,0,-0.001442894,2.188798919,-1.464766661,1.266794157,1.918304476,-0.545576401,-0.094217503,-0.448323307,-0.400310907,-3.709446958,6.787734557
news,1700,5,-0.282899825,-0.340599722,-0.263635261,-0.569630076,-0.254876289,-0.358310616,1.039923157,1.590151263,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.157816863,-0.231905958,0.991355678,1.266794157,-0.170277552,1.21286908,-1.362154515,-1.380699315,-0.400310907,0.349663141,6.784842029
quite,2057,4,-0.42593184,-0.623206317,-0.603623784,-0.569630076,-0.543025588,-0.841634955,0.578032956,1.274162794,-0.651883821,-1.097762386,0.379020388,1.394672249,-1.286837079,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,1.157816863,1.437545682,-0.125063567,1.266794157,1.918304476,-0.545576401,1.208939981,-0.834134069,-0.400310907,0.349663141,6.755779602
rather,2073,4,-0.42593184,-0.246397523,0.246347525,-0.569630076,-0.543025588,-0.841634955,0.658863741,1.337360488,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,0.513783663,1.854908592,-0.869343065,1.266794157,1.918304476,-0.545576401,0.821514783,-0.480474204,-0.400310907,0.349663141,6.742558721
manage,1550,7,0.003164206,0.978231056,1.096318834,0.387917751,0.15192272,0.26310639,-0.347479536,-0.305779556,-0.217544831,-0.111480839,-0.125490619,-0.342513153,0.141205999,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.387862812,0.185456952,-0.404168378,-0.295319593,0.351867955,-0.545576401,0.152325805,0.226845526,-0.400310907,0.349663141,6.728569822
twin,2711,9,0.289228237,0.224613469,-0.225858758,-0.569630076,-0.424375877,0.953569731,-0.421381968,-0.727097515,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.001442894,-0.649268867,0.433146055,-0.295319593,-0.692423059,0.333646339,0.680632893,-0.351870617,-0.400310907,0.349663141,6.724960397
discipline,753,7,0.003164206,0.318815667,0.246347525,0.387917751,0.067172927,0.401199058,-0.449672743,-0.958822393,1.519811129,0.874800709,-1.134512649,-0.921574955,-0.215804768,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.259056175,-0.09278499,-0.125063567,-0.295319593,0.351867955,-0.545576401,1.596365179,1.062768843,-0.400310907,0.349663141,6.719183514
wall,2798,9,0.289228237,-0.246397523,-0.698065041,-0.569630076,-0.068426743,0.125013722,0.087274617,0.747515344,-1.086222811,-1.097762386,1.135786907,1.394672249,-0.751320923,1.097762386,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,3.524360231,-2.916111679,-0.816024177,1.918304476,-2.304021882,-0.305540339,0.548354494,-0.400310907,0.349663141,6.710343827
protection,2022,7,0.003164206,-0.152195325,-0.360774839,-0.569630076,1.033320575,-0.220217948,-0.139051582,0.347263282,1.519811129,0.874800709,-1.134512649,-0.921574955,-0.215804768,-0.874800709,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.581072772,1.437545682,-1.381035217,-0.295319593,1.396158969,-1.424799142,1.666806124,-1.252095727,1.784027098,0.349663141,6.702264886
mountain,1647,2,-0.711995872,1.637646445,10.44600323,-0.569630076,-0.390475959,-0.565449619,-0.237780613,0.094472506,0.651133149,-0.111480839,-0.756129389,-0.342513153,-0.751320923,0.111480839,-0.33569675,-0.274708362,-0.063953456,-0.239838513,-0.183761516,-0.086287923,0,0,0,0,0,0,-0.774282731,-0.649268867,-0.125063567,-0.816024177,-0.692423059,-0.105965031,-0.023776558,-0.094663442,-0.400310907,0.349663141,6.699593883
